bibcode;labelDE;name;address - strasse;adresse - nummer;adresse - zusatz;zip;city;country;mail;kontakt - name;kontakt - vorname;kontakt - anrede;kontakt - email;korrespondenzsprache;bfs code;worldcat ja/nein;WorldCat Symbol;CBS Library Code;Verrechnung Kostenbeitrag (Auswahl);Kostenbeitrag basiert auf;Zusage Kostenbeitrag ja/nein;Beitrag 2018;Beitrag 2019;Beitrag 2020;Bemerkung Kostenbeitrag;Rechnungsadresse = Postadresse ja/nein;Rechnungsadresse - name;Rechnungsadresse - strasse;Rechnungsadresse - nummer;Rechnungsadresse - zusatz;Rechnungsadresse - plz;Rechnungsadresse - ort;Rechnungsadresse - country;Kontakt Rechnung - Name;Kontakt Rechnung - Vorname;Kontakt Rechnung - Anrede;Kontakt Rechnung - mail;mwst ja/nein;Grund Mehrwertsteuerbefreiung;e-rechnung ja/nein;Bemerkung Rechnungsstellung;Koordinaten
penthaz;Bibliothèque scolaire ES Cossonay-Penthalaz;Bibliothèque scolaire ES Cossonay-Penthalaz;Chemin des Publes;6;;1303;Penthalaz;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
pepi;Bibliothèque de la Ville de Renens;Centre de documentation scolaire des Pépinières, Renens;Rue du Léman ;10;;1020;Renens;ch;bibliotheque.leman@renens.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;
PFH;Pädagogische Hochschule, Chur;Pädagogische Hochschule (PH);Scalärastr. ;17;;7000;Chur;ch;mediothek@phgr.ch;Mayer;Susanne;Frau;Susanne.Mayer@phgr.ch;g;U9003;ja;CHKBG;8094;Keine Verrechnung;;;;;;Ist neu N12;ja;;;;;;;;;;;;;;;;46.8669842, 9.5367209
pharm;Uni Lausanne - FBM Biochimie;FBM Biochimie, Bibliothèque;Rue du Bugnon ;27;;1005;Lausanne;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
pharma;Uni Lausanne - Pharmacie;Section de pharmacie - BEP  UNIL - Sorge  Bibliothèque;Amphipôle;;;1015;Lausanne;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
plaine;Etablissement primaire et secondaire de Chavannes-près-Renens et de St-Sulpice;Collège de La Plaine, Bibliothèque scolaire;Av. de la Concorde ;1;;1022;Chavannes-près-Renens;ch;bibliotheque@chavssu.educanet2.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;
planta;Bibliothèque scolaire de La Planta, Chavannes-près-Renens ;Bibliothèque scolaire;Av. Concorde ;1;;1022;Chavannes-près-Renens;ch;bibliotheque@chavssu.educanet2.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;100;200;200;;ja;;;;;;;;;;;;ja;;nein;;
prangins;Bibliothèque scolaire de Prangins;Bibliothèque scolaire de Prangins;Rue de la gare ;15;;1197;Prangins;ch;;;;;;f;;nein;;;direkt;;;;;;Neu dazu gekommen, nach Versandaktion;ja;;;;;;;;;;;;;;nein;;
prev;Bibliothèque scolaire de Préverenges; BIBLIOTHÈQUES SCOLAIRES VAUDOISES DGEO  Bibliothèque scolaire de Préverenges;Chemin du Collège ;4;;1028;Préverenges;ch;bibliotheque@epreverenges.educanet2.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;nein;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
prex;Bibliothèque scolaire de St-Prex;Bibliothèque scolaire de St-Prex et environs;Collège du Cherrat;;;1162;Saint-Prex;ch;biblio@st-prex.educanet2.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
prilly;Bibliothèque scolaire de Prilly;Bibliothèque scolaire de Prilly;Chemin de l'Union ;1;;1008;Prilly;ch;biblio@esprilly.educanet2.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
PSCH;Pro Senectute, Zürich;Pro Senectute Bibliothek;Bederstrasse ;33;;8002;Zürich;ch;bibliothek@pro-senectute.ch;;;;;g;;nein;;;Über Institution;Anzahl Aufnahmen;ja;300;600;600;;ja;;;;;;;;;;;;ja;;;;47.3640587, 8.5293935
ptlz;Bibliothèque scolaire ES Cossonay-Penthalaz;Bibliothèque scolaire Etablissement secondaire de Cossonay-Penthalaz;Chemin du Collège ;1;;1305;Penthalaz;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
pullyp;Bibliothèque scolaire primaire Pully-Paudex-Belmont;Etablissement primaire de Pully-Paudex-Belmont, Bibliothèque primaire;Chemin du Fau-Blanc ;15;;1009;Pully;ch;bibliotheque@eppully.educanet2.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
pullys;Bibliothèque scolaire secondaire Pully;Etablissement secondaire de Pully, Bibliothèque;Chemin du Fau-Blanc ;15;;1009;Pully;ch;biblio@espully.educanet2.ch;La Grive;Céline;Frau;celine.lagrive@vd.ch;f;;nein;;;direkt;Anzahl Aufnahmen;nein;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;
R001;RERO - Bibliothek fehlt;RERO;;;;;;ch;;;;;;g;;nein;;;Keine Verrechnung;;;;;;;ja;;;;;;;;;;;;;;;;
RDRR;Rechtsdienst des Regierungssrats, Aarau;Kanton Aargau, Rechtsdienst des Regierungssrats, Aarau;Laurenzenvorstadt ;9;;5001;Aarau;ch;rechtsdienst.rr@ag.ch;;;;;g;;ja;CHAKB;8095;Über Institution;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;;;47.393872, 8.0465797
RE01001;BCU Fribourg - Centrale;Kantons- und Universitätsbibliothek (KUB);Rue Joseph Piller ;2;;1700;Fribourg;ch;bcu@fr.ch;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8065509, 7.1559955
RE01003;BCU Fribourg - Beauregard;BCU Fribourg - Beauregard;Rue de la Carrière ;22;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8032625, 7.1455338
RE01007;BCU Fribourg;Bibliothèque cantonale et universitaire Fribourg (Centrale et Université);Rue Joseph Piller ;2;;1700;Fribourg;ch;bcu@fr.ch;;;;;f;;nein;;;Über Institution;;;;;;;ja;;;;;;;;;;;;;;;;46.8065509, 7.1559955
RE01009;BCU Fribourg - Online;BCU Fribourg - EDOC;;;;;;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
RE01010;BCU Fribourg - Langues et littératures médiévales et modernes;Bibliothek für mittelalterliche und moderne Sprachen und Literaturen [BLL];Université Miséricorde;;;1700;Freiburg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064334, 7.1500614
RE01011;BCU Fribourg - Langues étrangères;Bibliothek für Fremdsprachen und Mehrsprachigkeit, [BLE], Selbstlernzentrum Sprachen [SLZ] und Dokumentationsstelle des Kompetenzzentrums für Mehrsprachigkeit [KfM];Rue du Criblet ;13;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8050575, 7.1543031
RE01013;BCU Fribourg - Europe orientale et centrale;Bibliothek des Interfakultären Instituts für Ost- und Ostmitteleuropa [IEO];Route d'Englisberg ;7;;1723;Granges-Paccot;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8284288, 7.1478996
RE01014;BCU Fribourg - Histoire de l'art et philosophie;Bibliothek für Kunstgeschichte und Philosophie [BHAP];Avenue de l'Europe ;20;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064297, 7.1522554
RE01015;BCU Fribourg - Musicologie;Bibliothek der Musikwissenschaft [MUS];Université Miséricorde;;Bureaux 2031 / 2033;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064773, 7.1619719
RE01017;BCU Fribourg - Pédagogie curative;Bibliothek für Heilpädagogik [IPC-HPI];Rue St-Pierre-Canisius ;21;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8060469, 7.1581347
RE01018;BCU Fribourg - Pédagogie et psychologie;Bibliothek für Pädagogik und Psychologie [PSPE];Rue P.-A. Faucigny ;2;Site Regina Mundi;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064773, 7.1619719
RE01019;BCU Fribourg - Sciences de l'Antiquité;Bibliothek der Altertumswissenschaften [SCANT];Rue Pierre-Aeby ;16;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.807194, 7.1600545
RE01021;BCU Fribourg - Sociologie, politiques sociales et travail social;Bibliothek für Soziologie, Sozialpolitik und Sozialarbeit [STS];Route des Bonnesfontaines ;11;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8122262, 7.1457567
RE01030;BCU Fribourg - Histoire et théologie;Interfakultäre Bibliothek für Geschichte und Theologie [BHT];Université Miséricorde;;salles 4211-4215;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064773, 7.1619719
RE01040;BCU Fribourg - Droit;Bibliothek der Rechtswissenschaftlichen Fakultät [BFD];Av. de l'Europe ;20;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8064297, 7.1522554
RE01041;BCU Fribourg - Droit - Beauregard;BCU Fribourg - Faculté de droit - Beauregard;Université Miséricorde;;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8064773, 7.1619719
RE01042;BCU Fribourg - Droit européen;BCU Fribourg - Institut de droit européen;Av. de Beauregard ;11;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8022932, 7.1463644
RE01044;BCU Fribourg - Fédéralisme;BCU Fribourg - Institut du fédéralisme;Route d'Englisberg ;7;;1763;Granges-Paccot;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8284288, 7.1478996
RE01046;BCU Fribourg - Economie, société, informatique et sport;BCU Fribourg - Economie, société, informatique et sport;Bd. de Pérolles ;90;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.7939145, 7.159128
RE01050;BCU Fribourg - Sciences - DOKPE;Bibliothèque de la Faculté des sciences (DOKPE);Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01051;BCU Fribourg - Sciences - ANAT;Bibliothèque de la Faculté des sciences [DOKPE];Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01052;BCU Fribourg - Sciences - BOT;BCU Fribourg - Faculté des sciences - BOT;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01053;BCU Fribourg - Chimie;BCU Fribourg - Département de Chimie;Rue du Musée ;9;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.8492836, 6.848399
RE01054;BCU Fribourg - Sciences - CHIP;BCU Fribourg - Faculté des sciences - CHIP;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01055;BCU Fribourg - Sciences - GEOG;BCU Fribourg - Faculté des sciences - GEOG;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01056;BCU Fribourg - Sciences - GEOL;BCU Fribourg - Faculté des sciences - GEOL;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01057;BCU Fribourg - Sciences - HIST;BCU Fribourg - Faculté des sciences - HIST;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01059;BCU Fribourg - Mathématiques;BCU Fribourg - Département de mathématiques;Rue du Musée ;23;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.7914646, 7.1578442
RE01060;BCU Fribourg - Sciences - MIN;BCU Fribourg - Faculté des sciences - MIN;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01061;BCU Fribourg - Sciences - PHYO;BCU Fribourg - Faculté des sciences - PHYO;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01062;BCU Fribourg - Sciences - PHYQ;BCU Fribourg - Faculté des sciences - PHYQ;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01063;BCU Fribourg - Sciences - ZOOL;BCU Fribourg - Faculté des sciences - ZOOL;Rue du Musée ;4;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8491766, 6.8485838
RE01071;BCU Fribourg - Ethique et droits de l'homme;BCU Fribourg - Institut interfacultaire d'éthique et des droits de l'homme;Rue Saint-Michel ;6;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.806087, 7.1561693
RE01077;Bibliothèque scolaire Lec'Tour, La Tour-de-Trême;Bibliothèque scolaire Lec'Tour;Rue des Ecoles ;3;;1635;La Tour-de-Trême;ch;;Ruffieux;Lise;Frau;lise.ruffieux@bulle.ch;f;;nein;;;direkt;Freiwilliger Beitrag;nein;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.6101185, 7.0655628
RE01078;Couvent des Cordeliers Fribourg;Bibliothèque du Couvent des Cordeliers;Rue de Morat ;6;;1700;Fribourg;ch;;Zimmer;Petra;Frau;petra.zimmer@cordeliers.ch;f;;nein;;;direkt;Freiwilliger Beitrag;ja;25;50;50;;ja;;;;;;;;;;;;ja;;nein;;46.8073483, 7.160604
RE01079;Archives de l'Etat de Fribourg;Archives de l'Etat de Fribourg;Route des Arsenaux ;17;;1700;Fribourg;ch;archivesetat@fr.ch;Dafflon;Alexandre;Herr;Alexandre.Dafflon@fr.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;100;200;200;;ja;;;;;;;;;;;;ja;;nein;;46.7983278, 7.1501106
RE01081;Hôpital cantonal, Fribourg;Hôpital cantonal, Fribourg;Rte de Bertigny;;;1708;Fribourg;ch;info@h-fr.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;
RE01082;Fachbibliothek Justizvollzug (SAZ), Fribourg;Fachbibliothek Justizvollzug SAZ;Av. Beauregard ;11;;1700;Fribourg;ch;biblio@prison.ch;;;;;g;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.8022932, 7.1463644
RE01083;Musée d'histoire naturelle, Fribourg;Musée d'histoire naturelle, Fribourg;Chemin du Musée ;6;;1700;Fribourg;ch;MuseumFribourg@fr.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.7930998, 7.1570628
RE01084;Service archéologique de l'Etat de Fribourg;Service archéologique de l'Etat de Fribourg;Planche supérieure ;13;;1700;Fribourg;ch;saef@fr.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.8026129, 7.1637198
RE01085;Tribunal cantonal Fribourg;Tribunal cantonal Fribourg;Rue des Augustins ;3;;1701;Fribourg;ch;;Carrard;Barbara;Frau;Barbara.Carrard@fr.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
RE01086;Conservatoire de Fribourg, Granges-Paccot;Conservatoire de Fribourg;Route Louis-Braille  ;8;;1763;Granges-Paccot;ch;;Antoniazza-Torche;Christiane;Frau;christiane.antoniazza-torche@fr.ch;f;U5006_125;nein;;;direkt;BfS-Zahlen;ja;34;68;68;;ja;;;;;;;;;;;;nein;BFK;nein;;46.8124137, 7.1408076
RE01087;Musée d'art et d'histoire, Fribourg;Musée d'art et d'histoire, Fribourg;Rue de Morat ;12;;1700;Fribourg;ch;mahf@fr.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.8077326, 7.159567
RE01088;Bureau de l'égalité et de la famille (BEF), Fribourg;Bureau de l'égalité hommes-femmes et de la famille, Fribourg;Rue de la Poste ;1;;1701;Fribourg;ch;bef@fr.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.8056839, 7.163994
RE01089;Archives de la Ville de Fribourg;Archives de la Ville de Fribourg;Rue des Chanoines ;1;;1701;Fribourg;ch;;Lehmann-Pierart;Dominique;Frau;Dominique.Lehmann-Pierart@ville-fr.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;46.8065088, 7.1630844
RE01090;Bibliothèque publique et scolaire, Bulle;Bibliothèque publique et scolaire, Bulle;Rue de la Condémine ;25;;1630;Bulle;ch;bibliotheque@musee-gruerien.ch;Raboud;Isabelle;Frau;Isabelle.Raboud@musee-gruerien.ch;f;U4015;nein;;;direkt;BfS-Zahlen;ja;1075;2150;2150;Zusage nur für 2018, 2019 erneut etc. zu prüfen;ja;;;;;;;;;;;;ja;;nein;;46.6166892, 7.0585982
RE01091;Fondation Archivum Helveto-Polonicum (AHP), Fribourg;Fondation Archivum Helveto-Polonicum (AHP), Fribourg;Grand-Places ;16;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Institution;Anzahl Aufnahmen;;;;;Korrektur (Rückmeldung Briefversand): Steht in der BCU Fribourg, Betrag von 300 CHF daher zu U2003 addieren.;ja;;;;;;;;;;;;ja;;;;46.8021315, 7.153544
RE01092;Haute école de santé, Fribourg;Haute école de santé, Fribourg;Route des Cliniques ;15;;1700;Fribourg;ch;heds-biblio@hefr.ch;Dahinden;Malina;Frau;Malina.Dahinden@hefr.ch;f;U5006_101;nein;;;direkt;BfS-Zahlen;ja;335;671;671;;ja;;;;;;;;;;;;nein;BFK;nein;;46.7929849, 7.1542474
RE01093;Haute école de travail social Fribourg, Givisiez;Haute école de travail social Fribourg, Givisiez;Rue Jean-Prouvé ;10;;1762;Givisiez;ch;bibliotheque-ts@hefr.ch;;;;;f;U5006_102;nein;;;direkt;BfS-Zahlen;offen;141;282;282;;ja;;;;;;;;;;;;nein;BFK;nein;;46.8181598, 7.1290462
RE01094;Service des biens culturels, Fribourg;Service des biens culturels, Fribourg;Planche-Supérieure ;3;;1700;Fribourg;ch;sbc@fr.ch;Magni;Géraldine;Frau;Geraldine.Magni@fr.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;100;200;200;;ja;;;;;;;;;;;;ja;;nein;;46.8034321, 7.1630085
RE01095;Vitrocentre Romont;Vitrocentre Romont;Rue du Château ;108;;1680;Romont;ch;info@vitrocentre.ch;Hauser;Fabienne;Frau;fabienne.hauser@vitrocentre.ch ;f;;nein;;;direkt;Anzahl Aufnahmen;ja;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.6945866, 6.9187328
RE01096;Pädagogische Hochschule, Fribourg (HEP);Pädagogische Hochschule, Fribourg;Rue de Morat ;36;;1700;Fribourg;ch;;Beutler;Monika;Frau;beutlerM@edufr.ch;g;U9002;nein;;;direkt;BfS-Zahlen;ja;840;1680;1680;;Nein;Haute École pédagogique Fribourg;Rue de Morat;36;;1700;Fribourg;ch;Mauron-Hemmer;Elisabeth;Frau;;nein;BFK;nein;;46.8111769, 7.1592084
RE01097;Pädagogische Hochschule, Fribourg (HEP);Pädagogische Hochschule, Fribourg;Murtengasse ;34;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8105986, 7.1581502
RE01098;Haute école pédagogique, Fribourg (HEP) - Atelier multimédia;Haute école pédagogique, Fribourg - Atelier multimédia;Rue de Morat ;36;;1700;Fribourg;ch;;;;;;f;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;46.8111769, 7.1592084
RE11001;Mediathek Wallis, Sitten;Mediathek Wallis, Sitten;Rue de Lausanne ;45;;1951;Sion;ch;mediatheque-valais-sion@admin.vs.ch;Valterio Barras;Romaine;Frau;romaine.valterio-barras@admin.vs.ch;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;46.2310603, 7.3552586
RE11002;Mediathek Wallis, Brig;Mediathek Wallis, Brig;Schlossstr. ;30;;3900;Brig-Glis;ch;mediathek-wallis-brig@admin.vs.ch;;;;;g;U6276;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;ja;;nein;;46.3155209, 7.9891942
RE11003;Mediathek Wallis, St-Maurice;Mediathek Wallis, St-Maurice;Av. du Simplon ;6;;1890;St-Maurice;ch;mediatheque-valais-stmaurice@admin.vs.ch;;;;;f;;nein;;;Über Institution;Anzahl Aufnahmen;;;;;;ja;;;;;;;;;;;;ja;;nein;;46.216649, 7.0044202
RE11004;Tribunal cantonal du Valais, Sion;Tribunal cantonal du Valais, Sion;Rue Mathieu-Schiner ;1;;1950;Sion;ch;biblio@jus.vs.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;46.2341292, 7.3571334
RE11010;HES-SO Valais - Médiathèque santé, Sion;HES-SO Valais-Wallis;Chemin de l'Agasse ;5;;1950;Sion;ch;info@hevs.ch;Salvi;Mireille;Frau;mireille.salvi@hevs.ch;f;U5006_109;nein;;;direkt;BfS-Zahlen;offen;248;497;497;;ja;;;;;;;;;;;;nein;BFK;nein;;46.2359239, 7.351375
RE11013;Musées cantonaux du Valais, Sion;Musées cantonaux, Sion;Rue des Châteaux ;14;;1950;Sion;ch;;Gasser-Crettenand;Ursula;Frau;Ursula.GASSER-CRETTENAND@admin.vs.ch;f;;nein;;;direkt;Anzahl Aufnahmen;offen;100;200;200;;ja;;;;;;;;;;;;ja;;nein;;46.2343757, 7.3622924
RE11016;Bibliothèque UNIL-UNIGE Sion, Bramois (IUKB);Institut universitaire Kurt Bösch;Chemin de l'Institut ;18;;1967;Bramois;ch;biblio.sion@unil.ch;Fournier;Rosemarie;Frau;rosemarie.fournier@unil.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.2300233, 7.3986558
RE11018;Mediathek Wallis, Martigny;Mediathek Wallis, Martigny;Av. de la Gare ;15;;1920;Martigny;ch;mediatheque-valais-martigny@admin.vs.ch;;;;;f;U6290;nein;;;Über Institution;;;;;;;ja;;;;;;;;;;;;ja;;nein;;46.1031248, 7.0749757
RE11020;HES-SO Valais - Filières ES Sion;HES-SO Valais,  Médiathèque Santé;Rue de Gravelone ;5;;1950;Sion;ch;biblio.es-social@hevs.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.2358924, 7.3573252
RE11022;Lycée-Collège des Creusets, Sion;Lycée-Collège des Creusets;Rue de St-Guérin ;34;;1950;Sion;ch;bibliotheque@creusets.net;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.2266375, 7.347722
RE11023;Ecole cantonale d'art du Valais, Sierre;Ecole cantonale d'art du Valais;Rue Bonne-Eau ;16;;3960;Sierre;ch;ecav@ecav.ch;Drotkowski;Charles;Herr;charles.drotkowski@ecav.ch;f;U5006_132;nein;;;direkt;BfS-Zahlen;ja;75;150;150;;ja;;;;;;;;;;;;nein;BFK;nein;;
RE11024;Archives de l'Etat du Valais, Sion;Archives cantonales, Sion;Rue de Lausanne ;45;;1950;Sion;ch;archives@admin.vs.ch;Dubois;Alain;Herr;Alain.DUBOIS@admin.vs.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;46.2316292, 7.3583298
RE11025;HES-SO Wallis - Physiotherapie Leukerbad;HES-SO Wallis - Physiotherapie Leukerbad;Rathausstrasse ;8;;3954;Leukerbad;ch;info@hevs.ch;;;;;g;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;nein;BFK;nein;;
RE11026;Berufsinformationszentrum BIZ, Brig;Amt für Berufs-, Studien- und Laufbahnberatung Oberwallis;Schlossstrasse ;30;;3900;Brig;ch;berufsberatung-brig@admin.vs.ch;;;;;g;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.3154311, 7.9891673
RE11028;HES-SO Wallis - Pflege Visp;HES-SO Wallis - Pflege Visp;Pflanzettastrasse ;6;;3930;Visp;ch;biblio.visp@hevs.ch;;;;;g;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;nein;BFK;nein;;
RE11029;Fondation Tissières, Martigny;Fondation Tissières, Martigny;Av. de la Gare;6;;1920;Martigny;ch;;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;46.1020786, 7.0741421
RE11030;Gemeindebibliothek Naters;Gemeindebibliothek Naters;Belalpstrasse ;10;;3904;Naters;ch;gemeindebibliothek@naters.ch;;;;;g;U6297;nein;;;direkt;BfS-Zahlen;offen;321;642;642;;ja;;;;;;;;;;;;ja;;nein;;46.3249636, 7.9879652
